house_id,SquareFeet,Bedrooms,Bathrooms
house-21482,1249,3,2
house-21483,2118,3,1
house-21484,2319,5,2
house-21485,1183,4,2
house-21486,2283,3,3
house-21487,1798,2,1
house-21488,2690,3,1
house-21489,1185,3,1
house-21490,2432,4,1
house-21491,2092,5,3
house-21492,1837,3,3
house-21493,2796,4,1
house-21494,1626,4,2
house-21495,1858,3,1
house-21496,1007,3,2
house-21497,2288,5,1
house-21498,1782,2,3
house-21499,2507,2,3
house-21500,2784,5,1
house-21501,2640,4,2
house-21502,1774,4,2
house-21503,2759,5,2
house-21504,2863,2,3
house-21505,2006,4,2
house-21506,2394,2,2
house-21507,2806,4,2
house-21508,1676,2,3
house-21509,2106,5,1
house-21510,2830,2,3
house-21511,2669,4,3
house-21512,1210,4,1
house-21513,2336,4,1
house-21514,2627,3,2
house-21515,2360,3,2
house-21516,1489,4,1
house-21517,2426,5,2
house-21518,1638,4,1
house-21519,1190,5,2
house-21520,1670,4,3
house-21521,1842,4,2
house-21522,1334,5,1
house-21523,2545,2,1
house-21524,2642,3,3
house-21525,2110,4,2
house-21526,1578,5,1
house-21527,1061,5,2
house-21528,1386,3,1
house-21529,2169,3,2
house-21530,1152,2,3
house-21531,1618,4,2
house-21532,2683,3,2
house-21533,1697,2,1
house-21534,2372,4,2
house-21535,2877,4,1
house-21536,1177,5,1
house-21537,2912,3,2
house-21538,1846,2,1
house-21539,1486,2,3
house-21540,2801,5,2
house-21541,2684,2,3
house-21542,2270,2,2
house-21543,2277,4,1
house-21544,1499,3,3
house-21545,1540,5,3
house-21546,2375,3,1
house-21547,2535,2,2
house-21548,2801,2,2
house-21549,1012,2,2
house-21550,2582,3,2
house-21551,1150,5,3
house-21552,2073,5,1
house-21553,2238,4,1
house-21554,1990,5,3
house-21555,1643,4,1
house-21556,1371,2,1
house-21557,2136,5,1
house-21558,1251,4,3
house-21559,2986,4,3
house-21560,2364,3,1
house-21561,1052,2,3
house-21562,2153,5,3
house-21563,2859,5,3
house-21564,1192,5,2
house-21565,1590,4,3
house-21566,2080,5,2
house-21567,1096,5,1
house-21568,1197,5,1
house-21569,2670,2,1
house-21570,1146,2,3
house-21571,2707,4,2
house-21572,2598,3,3
house-21573,2600,5,1
house-21574,2318,5,2
house-21575,1722,4,3
house-21576,2644,5,3
house-21577,2817,3,1
house-21578,1683,4,3
house-21579,2035,2,3
house-21580,2941,3,1
house-21581,1332,5,2
house-21582,2243,3,3
house-21583,2421,2,1
house-21584,2365,4,3
house-21585,2821,3,2
house-21586,1511,4,2
house-21587,1171,4,1
house-21588,2491,5,1
house-21589,2771,5,3
house-21590,2189,4,1
house-21591,2722,2,1
house-21592,2193,4,1
house-21593,1563,2,3
house-21594,1511,3,1
house-21595,2854,4,2
house-21596,2212,3,1
house-21597,2143,4,3
house-21598,1104,3,3
house-21599,1673,2,2
house-21600,1806,3,2
house-21601,2064,3,3
house-21602,1888,5,3
house-21603,1875,4,3
house-21604,1676,4,3
house-21605,1320,4,2
house-21606,2909,4,3
house-21607,1334,5,2
house-21608,2183,2,3
house-21609,1263,3,2
house-21610,1864,3,3
house-21611,2553,2,1
house-21612,2708,3,3
house-21613,2500,5,2
house-21614,1351,4,3
house-21615,2568,4,3
house-21616,2796,5,1
house-21617,2233,4,3
house-21618,2519,3,1
house-21619,2918,2,3
house-21620,2865,2,1
house-21621,2405,3,1
house-21622,1675,2,1
house-21623,2504,2,3
house-21624,1918,4,1
house-21625,2959,3,3
house-21626,1004,5,2
house-21627,1033,2,3
house-21628,2815,3,3
house-21629,2168,5,2
house-21630,1350,5,1
house-21631,1582,4,3
house-21632,1464,4,3
house-21633,1347,2,3
house-21634,2765,3,1
house-21635,1124,3,1
house-21636,2813,4,2
house-21637,2294,4,3
house-21638,1356,4,2
house-21639,1526,2,1
house-21640,2777,3,1
house-21641,1497,2,2
house-21642,2176,3,1
house-21643,1052,4,3
house-21644,1148,2,1
house-21645,1502,5,1
house-21646,1869,2,2
house-21647,2473,2,1
house-21648,1218,5,1
house-21649,2648,5,2
house-21650,2823,4,3
house-21651,2300,5,2
house-21652,1451,5,3
house-21653,2451,2,3
house-21654,1082,2,2
house-21655,2985,4,2
house-21656,2241,5,2
house-21657,1737,3,1
house-21658,2805,2,3
house-21659,1526,4,3
house-21660,1403,2,3
house-21661,1289,2,2
house-21662,1419,3,3
house-21663,1338,4,3
house-21664,1776,3,3
house-21665,1710,3,3
house-21666,2693,4,2
house-21667,2868,5,1
house-21668,1986,3,1
house-21669,1958,5,2
house-21670,2442,2,1
house-21671,2932,4,3
house-21672,2230,4,1
house-21673,1685,2,1
house-21674,2719,2,3
house-21675,2288,2,3
house-21676,2781,3,3
house-21677,2059,3,2
house-21678,1372,3,1
house-21679,2511,3,2
house-21680,2282,3,2
house-21681,1993,5,3
house-21682,1530,5,1
house-21683,1923,3,2
house-21684,1022,4,3
house-21685,1103,4,2
house-21686,1240,5,1
house-21687,2004,5,3
house-21688,1902,4,2
house-21689,2896,4,1
house-21690,2739,4,1
house-21691,2276,5,2
house-21692,2165,5,1
house-21693,1813,4,3
house-21694,1654,5,3
house-21695,2474,3,3
house-21696,1782,4,3
house-21697,1306,2,2
house-21698,2523,4,2
house-21699,2645,5,1
house-21700,1007,2,1
house-21701,2092,2,1
house-21702,2725,4,3
house-21703,2714,3,2
house-21704,1574,3,2
house-21705,2091,5,1
house-21706,2741,2,2
house-21707,1911,3,2
house-21708,2431,5,1
house-21709,1517,2,2
house-21710,2142,5,3
house-21711,2848,3,2
house-21712,2054,5,3
house-21713,2541,5,3
house-21714,1482,3,1
house-21715,1206,3,1
house-21716,1668,5,1
house-21717,1578,3,2
house-21718,2994,4,1
house-21719,1386,4,3
house-21720,1411,4,1
house-21721,2865,2,3
house-21722,2393,4,3
house-21723,2376,4,2
house-21724,2967,4,3
house-21725,2359,3,2
house-21726,1890,3,2
house-21727,1905,3,1
house-21728,2312,3,2
house-21729,1962,3,3
house-21730,1964,4,3
house-21731,1139,4,3
house-21732,2976,3,3
house-21733,1299,5,3
house-21734,2036,3,1
house-21735,1663,4,1
house-21736,2451,4,2
house-21737,1824,3,3
house-21738,2887,2,3
house-21739,1399,5,2
house-21740,1991,3,1
house-21741,2132,4,2
house-21742,2508,5,3
house-21743,2911,2,1
house-21744,2379,5,2
house-21745,1148,3,2
house-21746,2902,4,3
house-21747,2739,4,3
house-21748,1306,4,1
house-21749,2556,5,3
house-21750,2083,3,2
house-21751,1434,3,3
house-21752,1020,5,2
house-21753,1874,5,3
house-21754,1381,2,1
house-21755,1244,4,1
house-21756,2925,5,1
house-21757,2096,4,3
house-21758,2472,2,1
house-21759,2099,3,2
house-21760,1697,4,3
house-21761,1589,5,1
house-21762,1389,5,3
house-21763,2600,2,3
house-21764,2365,4,2
house-21765,2313,3,3
house-21766,1567,3,3
house-21767,2354,5,3
house-21768,1258,2,2
house-21769,1425,5,1
house-21770,2725,5,1
house-21771,2029,5,3
house-21772,1005,5,1
house-21773,1190,2,3
house-21774,1147,5,1
house-21775,1404,4,1
house-21776,1257,5,2
house-21777,1729,5,2
house-21778,2502,3,2
house-21779,1089,3,1
house-21780,1823,2,1
house-21781,2887,2,1
house-21782,1009,4,1
house-21783,2110,5,2
house-21784,2785,3,2
house-21785,1837,4,1
house-21786,2174,4,1
house-21787,1987,2,2
house-21788,1624,3,1
house-21789,1029,5,3
house-21790,1127,2,2
house-21791,2101,4,2
house-21792,1420,4,1
house-21793,2078,3,3
house-21794,2503,3,1
house-21795,1304,5,3
house-21796,1545,3,1
house-21797,2128,3,2
house-21798,2195,2,2
house-21799,2522,2,3
house-21800,1021,5,3
house-21801,2310,2,1
house-21802,1390,5,2
house-21803,1616,2,1
house-21804,1148,4,1
house-21805,2295,2,2
house-21806,2811,5,3
house-21807,1298,2,2
house-21808,1171,3,2
house-21809,1046,4,3
house-21810,1625,2,2
house-21811,2810,4,3
house-21812,2839,4,2
house-21813,1206,4,3
house-21814,1452,4,3
house-21815,2418,3,1
house-21816,2998,3,2
house-21817,1924,5,1
house-21818,1753,5,2
house-21819,2324,5,1
house-21820,1707,5,1
house-21821,2008,4,1
house-21822,1675,4,1
house-21823,2199,4,1
house-21824,1854,3,2
house-21825,1782,3,1
house-21826,2133,4,1
house-21827,1683,4,2
house-21828,1962,4,3
house-21829,1863,4,2
house-21830,2225,3,3
house-21831,1167,2,2
house-21832,2637,5,1
house-21833,1085,5,3
house-21834,2677,2,1
house-21835,2982,3,3
house-21836,1848,3,1
house-21837,2748,2,3
house-21838,2074,5,1
house-21839,2135,5,3
house-21840,2486,2,3
house-21841,1441,2,1
house-21842,1270,4,2
house-21843,2600,2,2
house-21844,1343,2,1
house-21845,2206,5,1
house-21846,1502,4,2
house-21847,2867,4,3
house-21848,2033,5,1
house-21849,1493,5,1
house-21850,2257,3,1
house-21851,2321,4,1
house-21852,1243,2,2
house-21853,2532,4,2
house-21854,2374,3,1
house-21855,1266,2,2
house-21856,2653,3,2
house-21857,2679,5,2
house-21858,1892,3,3
house-21859,1200,5,1
house-21860,1238,3,1
house-21861,2357,5,1
house-21862,1914,4,1
house-21863,2438,5,2
house-21864,1968,4,2
house-21865,1483,5,3
house-21866,2460,3,1
house-21867,1245,3,3
house-21868,2881,3,3
house-21869,2031,5,3
house-21870,1151,5,3
house-21871,2415,3,2
house-21872,1210,4,3
house-21873,1366,5,2
house-21874,1943,4,2
house-21875,2693,5,3
house-21876,2593,3,1
house-21877,1085,4,2
house-21878,2078,2,1
house-21879,2736,5,2
house-21880,2657,4,2
house-21881,1445,3,3
house-21882,1619,4,3
house-21883,1303,2,1
house-21884,1131,2,2
house-21885,2444,4,1
house-21886,1903,2,3
house-21887,2408,5,3
house-21888,1987,2,1
house-21889,2221,4,1
house-21890,1046,4,2
house-21891,2763,5,1
house-21892,1756,5,1
house-21893,2226,4,3
house-21894,2284,3,3
house-21895,1689,5,1
house-21896,2047,3,3
house-21897,1686,2,3
house-21898,1785,2,3
house-21899,1339,5,3
house-21900,1411,5,2
house-21901,2996,4,2
house-21902,2284,2,1
house-21903,1285,5,2
house-21904,2536,4,1
house-21905,2109,3,2
house-21906,1849,4,2
house-21907,1429,2,1
house-21908,2604,4,1
house-21909,1030,4,1
house-21910,2733,5,3
house-21911,1602,4,3
house-21912,1439,2,3
house-21913,1984,4,1
house-21914,2372,4,3
house-21915,2918,2,2
house-21916,1411,3,2
house-21917,1527,3,2
house-21918,1309,2,2
house-21919,1948,3,3
house-21920,2419,4,3
house-21921,2811,5,2
house-21922,2361,2,1
house-21923,1673,4,2
house-21924,1436,5,2
house-21925,1703,4,1
house-21926,1662,2,1
house-21927,1364,4,3
house-21928,1922,2,1
house-21929,1112,4,1
house-21930,2808,5,3
house-21931,1175,5,3
house-21932,2172,5,2
house-21933,2201,3,2
house-21934,1935,4,1
house-21935,1381,4,3
house-21936,2246,5,1
house-21937,2282,2,1
house-21938,2808,3,2
house-21939,2212,4,1
house-21940,1305,4,1
house-21941,2401,3,2
house-21942,1601,3,2
house-21943,1342,5,3
house-21944,2797,3,2
house-21945,1155,5,3
house-21946,1711,3,3
house-21947,2078,3,2
house-21948,2789,4,2
house-21949,2465,5,2
house-21950,2708,3,1
house-21951,2223,3,2
house-21952,1402,4,3
house-21953,1613,2,3
house-21954,1796,4,3
house-21955,2686,5,2
house-21956,1622,2,3
house-21957,2951,3,3
house-21958,2801,5,1
house-21959,1602,2,2
house-21960,1176,5,2
house-21961,1448,4,3
house-21962,1742,2,1
house-21963,2564,2,3
house-21964,2978,2,1
house-21965,1300,3,3
house-21966,1706,4,3
house-21967,1306,2,2
house-21968,1750,5,1
house-21969,1868,3,1
house-21970,2919,4,1
house-21971,2290,4,2
house-21972,1213,4,2
house-21973,2617,4,3
house-21974,2663,3,1
house-21975,1482,4,1
house-21976,2285,5,3
house-21977,2090,5,3
house-21978,2597,5,3
house-21979,1132,2,3
house-21980,2672,4,1
house-21981,2563,5,3
house-21982,1511,4,1
house-21983,1210,3,1
house-21984,1987,5,1
house-21985,1986,2,3
house-21986,1716,2,3
house-21987,1252,3,3
house-21988,1037,5,3
house-21989,2066,3,2
house-21990,1628,2,3
house-21991,2428,2,2
house-21992,1986,4,3
house-21993,2725,3,2
house-21994,1045,2,3
house-21995,2477,5,3
house-21996,2701,5,1
house-21997,1304,2,2
house-21998,2738,3,3
house-21999,1232,3,2
house-22000,1244,5,1
house-22001,2744,2,2
house-22002,1759,5,3
house-22003,2318,3,1
house-22004,1838,2,3
house-22005,2406,5,1
house-22006,1157,2,1
house-22007,2428,4,2
house-22008,2024,5,3
house-22009,1216,5,3
house-22010,1927,4,1
house-22011,1506,3,3
house-22012,1760,5,1
house-22013,1903,5,2
house-22014,1580,3,1
house-22015,2053,2,3
house-22016,1626,4,1
house-22017,1519,3,3
house-22018,2904,2,2
house-22019,1274,4,2
house-22020,1491,2,1
house-22021,1826,5,2
house-22022,1950,4,2
house-22023,1925,2,1
house-22024,1846,4,3
house-22025,2059,2,1
house-22026,2334,2,1
house-22027,2067,5,3
house-22028,2178,3,2
house-22029,2100,4,1
house-22030,2613,5,1
house-22031,2636,4,3
house-22032,2461,3,1
house-22033,2455,5,3
house-22034,2565,3,1
house-22035,1038,5,1
house-22036,1238,5,3
house-22037,2036,5,3
house-22038,1121,5,1
house-22039,1143,2,3
house-22040,1683,4,1
house-22041,1454,2,3
house-22042,1367,2,2
house-22043,1758,2,2
house-22044,1246,5,2
house-22045,1922,5,2
house-22046,2068,3,1
house-22047,1764,4,1
house-22048,1374,3,2
house-22049,2314,3,2
house-22050,1206,4,2
house-22051,2947,4,3
house-22052,1518,3,1
house-22053,2981,3,2
house-22054,1241,3,2
house-22055,2645,5,1
house-22056,2137,4,2
house-22057,1818,4,2
house-22058,1301,2,1
house-22059,2299,5,1
house-22060,2119,5,3
house-22061,2317,4,1
house-22062,1700,5,2
house-22063,2383,3,1
house-22064,1287,4,1
house-22065,1153,4,2
house-22066,2593,5,1
house-22067,1422,4,3
house-22068,2939,5,1
house-22069,1849,5,1
house-22070,1049,5,2
house-22071,2230,3,3
house-22072,1563,5,3
house-22073,1853,5,1
house-22074,1882,2,3
house-22075,1661,2,2
house-22076,1564,3,1
house-22077,1212,3,3
house-22078,2089,5,2
house-22079,2255,2,2
house-22080,2908,3,2
house-22081,1810,4,1
house-22082,1849,4,2
house-22083,2686,5,2
house-22084,2740,2,1
house-22085,2343,4,1
house-22086,2790,2,2
house-22087,2160,3,1
house-22088,1880,2,3
house-22089,2670,5,1
house-22090,2960,2,2
house-22091,2589,4,1
house-22092,2088,2,1
house-22093,2537,2,2
house-22094,2155,2,2
house-22095,1333,3,1
house-22096,1031,5,3
house-22097,1867,4,3
house-22098,1897,4,2
house-22099,2895,2,3
house-22100,2521,2,1
house-22101,2266,3,2
house-22102,2215,5,1
house-22103,2165,4,3
house-22104,2683,5,3
house-22105,1600,4,3
house-22106,2584,2,2
house-22107,2671,3,3
house-22108,1987,3,2
house-22109,2214,2,2
house-22110,2965,2,2
house-22111,2172,2,2
house-22112,1598,5,2
house-22113,2439,2,2
house-22114,1519,5,3
house-22115,2758,2,2
house-22116,1868,3,1
house-22117,1015,5,1
house-22118,2831,3,1
house-22119,2129,2,3
house-22120,1282,2,2
house-22121,2127,4,3
house-22122,1360,5,3
house-22123,2681,5,2
house-22124,2058,5,3
house-22125,1112,5,2
house-22126,1307,3,2
house-22127,2934,5,2
house-22128,1958,3,1
house-22129,2076,2,2
house-22130,2882,3,2
house-22131,2104,5,3
house-22132,2639,3,1
house-22133,1833,5,3
house-22134,2392,3,3
house-22135,1241,4,1
house-22136,1030,5,3
house-22137,2852,3,3
house-22138,1703,5,2
house-22139,1868,2,1
house-22140,2384,3,1
house-22141,1232,3,1
house-22142,2633,4,3
house-22143,2057,5,3
house-22144,2266,3,1
house-22145,1950,4,3
house-22146,1058,4,1
house-22147,1770,4,3
house-22148,2552,5,1
house-22149,2101,5,1
house-22150,1717,3,3
house-22151,1301,5,1
house-22152,2701,5,1
house-22153,1802,2,2
house-22154,1896,5,1
house-22155,1111,2,1
house-22156,2436,3,2
house-22157,2923,4,1
house-22158,1316,2,1
house-22159,2888,3,2
house-22160,2168,2,3
house-22161,1667,5,1
house-22162,1689,3,3
house-22163,2881,4,1
house-22164,2671,2,1
house-22165,2953,5,3
house-22166,2850,3,2
house-22167,1017,5,2
house-22168,2374,3,1
house-22169,2978,2,2
house-22170,2178,3,1
house-22171,2807,2,1
house-22172,2529,3,3
house-22173,1777,5,3
house-22174,1359,5,2
house-22175,1331,2,3
house-22176,2941,4,1
house-22177,1527,2,2
house-22178,1011,5,3
house-22179,2098,3,2
house-22180,1211,4,2
house-22181,2714,5,1
house-22182,1640,4,2
house-22183,1282,2,1
house-22184,2218,5,1
house-22185,1779,2,2
house-22186,2053,5,3
house-22187,2032,5,3
house-22188,2332,2,2
house-22189,2468,5,1
house-22190,2333,4,1
house-22191,1676,4,2
house-22192,1704,2,2
house-22193,1425,3,3
house-22194,2840,4,1
house-22195,2795,5,1
house-22196,2727,2,2
house-22197,1590,3,1
house-22198,2714,2,2
house-22199,1090,4,1
house-22200,1455,5,3
house-22201,1443,4,1
house-22202,2750,2,2
house-22203,1078,5,2
house-22204,2498,3,1
house-22205,1926,4,3
house-22206,1102,2,3
house-22207,1622,5,3
house-22208,2479,2,2
house-22209,1989,3,2
house-22210,2337,3,3
house-22211,2270,4,1
house-22212,1233,3,1
house-22213,2617,3,1
house-22214,1643,4,1
house-22215,2258,2,2
house-22216,1789,4,3
house-22217,1386,4,3
house-22218,1846,5,1
house-22219,2634,3,3
house-22220,2966,3,2
house-22221,1037,2,1
house-22222,2184,3,3
house-22223,2485,2,2
house-22224,2967,5,3
house-22225,2472,2,2
house-22226,2140,2,3
house-22227,1240,5,3
house-22228,2049,4,2
house-22229,2671,5,3
house-22230,1561,3,1
house-22231,2999,3,3
house-22232,1805,5,3
house-22233,2929,2,2
house-22234,1297,5,1
house-22235,1804,3,3
house-22236,1153,5,3
house-22237,1731,2,3
house-22238,2675,3,3
house-22239,1467,4,2
house-22240,1048,5,3
house-22241,2677,5,2
house-22242,1045,5,1
house-22243,2698,5,2
house-22244,2308,3,1
house-22245,1779,2,1
house-22246,2651,4,1
house-22247,1081,5,3
house-22248,2067,3,2
house-22249,2729,5,1
house-22250,2793,4,2
house-22251,1954,5,1
house-22252,1272,2,1
house-22253,1393,5,1
house-22254,2809,5,3
house-22255,1789,5,2
house-22256,1594,2,3
house-22257,1057,3,2
house-22258,1564,2,1
house-22259,1000,3,2
house-22260,1215,2,2
house-22261,2340,2,2
house-22262,2251,5,3
house-22263,2496,2,1
house-22264,2507,3,2
house-22265,1765,3,2
house-22266,1670,3,2
house-22267,2310,3,1
house-22268,1510,2,2
house-22269,2601,5,2
house-22270,1914,4,1
house-22271,2844,3,3
house-22272,2995,2,2
house-22273,2481,5,2
house-22274,1094,2,1
house-22275,1492,3,2
house-22276,1764,3,1
house-22277,2021,5,3
house-22278,1149,2,1
house-22279,2046,3,2
house-22280,1755,3,1
house-22281,2238,4,1
house-22282,1398,4,1
house-22283,1409,3,1
house-22284,1130,4,3
house-22285,1854,4,1
house-22286,1147,3,1
house-22287,1380,2,2
house-22288,2132,2,2
house-22289,1551,2,1
house-22290,2144,5,1
house-22291,1294,2,3
house-22292,2143,5,2
house-22293,1455,5,3
house-22294,2553,4,1
house-22295,1168,5,3
house-22296,1709,5,3
house-22297,2946,5,2
house-22298,2166,5,2
house-22299,1036,4,2
house-22300,2721,3,2
house-22301,2284,5,1
house-22302,1230,3,2
house-22303,1253,2,1
house-22304,1328,2,2
house-22305,2926,3,1
house-22306,2320,3,3
house-22307,1979,2,2
house-22308,1009,4,2
house-22309,1445,4,3
house-22310,1921,5,2
house-22311,1835,4,1
house-22312,2253,4,3
house-22313,2559,5,2
house-22314,1077,5,2
house-22315,2448,4,1
house-22316,1192,3,2
house-22317,1400,5,1
house-22318,1108,3,2
house-22319,1791,2,3
house-22320,2946,5,1
house-22321,1262,3,1
house-22322,1328,5,2
house-22323,1362,5,1
house-22324,2890,5,1
house-22325,2401,5,3
house-22326,2803,3,1
house-22327,2364,3,3
house-22328,1258,3,1
house-22329,2358,2,3
house-22330,1084,5,3
house-22331,2545,5,3
house-22332,2824,3,3
house-22333,2837,3,3
house-22334,2594,5,2
house-22335,1307,5,1
house-22336,1261,2,2
house-22337,2921,5,1
house-22338,1796,3,1
house-22339,1630,2,3
house-22340,1679,4,1
house-22341,1864,4,2
house-22342,2724,5,1
house-22343,2475,3,1
house-22344,2274,5,2
house-22345,1323,3,2
house-22346,1924,3,2
house-22347,2252,3,3
house-22348,2725,4,3
house-22349,2851,5,1
house-22350,2659,5,1
house-22351,2619,4,3
house-22352,2320,3,2
house-22353,1726,2,2
house-22354,2260,2,2
house-22355,1977,4,3
house-22356,2648,2,2
house-22357,1216,3,1
house-22358,2856,3,3
house-22359,2269,5,2
house-22360,1447,3,1
house-22361,2870,3,1
house-22362,1318,3,2
house-22363,1993,2,3
house-22364,2455,2,3
house-22365,2427,4,2
house-22366,2909,4,3
house-22367,1036,2,1
house-22368,2599,5,2
house-22369,1730,5,3
house-22370,2365,2,3
house-22371,2010,4,3
house-22372,2412,5,2
house-22373,2057,3,2
house-22374,1038,5,1
house-22375,2602,5,2
house-22376,1208,5,2
house-22377,1829,4,3
house-22378,1855,4,3
house-22379,2175,2,2
house-22380,1898,5,3
house-22381,2388,4,3
house-22382,2222,4,2
house-22383,1600,2,2
house-22384,1759,3,3
house-22385,2858,3,1
house-22386,2102,5,1
house-22387,2500,3,2
house-22388,1433,2,1
house-22389,2820,4,3
house-22390,1841,3,3
house-22391,1031,5,2
house-22392,2110,5,1
house-22393,2574,4,3
house-22394,1392,5,3
house-22395,2636,2,1
house-22396,2267,3,3
house-22397,2255,5,3
house-22398,1909,3,1
house-22399,2603,4,1
house-22400,1191,3,2
house-22401,2939,2,1
house-22402,2563,4,2
house-22403,1269,5,1
house-22404,2963,4,2
house-22405,1737,3,3
house-22406,1076,3,2
house-22407,1734,3,2
house-22408,1883,3,3
house-22409,2190,4,1
house-22410,1283,4,1
house-22411,2727,3,2
house-22412,2112,5,1
house-22413,1543,4,2
house-22414,1648,2,3
house-22415,2179,4,1
house-22416,1249,2,1
house-22417,1094,5,1
house-22418,1016,2,3
house-22419,1116,2,2
house-22420,1982,5,2
house-22421,1332,3,3
house-22422,2846,4,2
house-22423,2545,5,2
house-22424,2103,2,3
house-22425,1645,3,1
house-22426,2455,4,2
house-22427,2226,5,3
house-22428,1115,4,2
house-22429,1962,3,1
house-22430,2243,4,1
house-22431,2276,3,1
house-22432,2192,5,1
house-22433,1846,3,1
house-22434,1315,5,1
house-22435,2740,3,1
house-22436,1809,4,1
house-22437,1371,3,2
house-22438,1759,3,3
house-22439,1876,4,3
house-22440,1976,2,2
house-22441,2606,3,3
house-22442,1155,5,3
house-22443,1613,3,1
house-22444,2036,2,2
house-22445,1507,5,1
house-22446,1464,4,1
house-22447,1782,4,1
house-22448,1803,4,2
house-22449,1219,5,2
house-22450,1014,3,2
house-22451,2773,5,1
house-22452,1116,5,2
house-22453,1330,2,1
house-22454,1055,5,3
house-22455,2374,4,1
house-22456,2155,5,3
house-22457,2249,2,3
house-22458,1307,5,2
house-22459,2498,5,1
house-22460,2929,4,2
