house_id,Neighborhood,YearBuilt,Price
house-3595,Suburb,1997,348967.9234368802
house-38353,Urban,1992,286485.2646210611
house-48553,Urban,1951,359861.73630902544
house-19980,Rural,1981,35936.28028500006
house-5054,Suburb,1986,204997.1862336805
house-34668,Urban,1977,299480.6557656073
house-40459,Urban,1964,388942.708849529
house-13037,Suburb,1987,387643.5144280052
house-25551,Suburb,1977,228720.7479311716
house-31192,Urban,1997,273193.7029205511
house-38648,Rural,1982,237353.40787491715
house-39837,Suburb,1969,142890.49937673486
house-1198,Urban,1987,208823.70139307427
house-22977,Rural,1988,214325.2242330274
house-30915,Rural,1960,201383.1325007329
house-17995,Rural,1976,290764.3890880668
house-44597,Rural,1965,168144.51978740605
house-35438,Suburb,1950,316911.06733804225
house-21811,Suburb,1969,344254.8960019415
house-40087,Urban,1959,285538.71608432
house-35330,Urban,1976,179455.03197434818
house-29733,Urban,1999,183804.7786716837
house-4749,Suburb,1960,232841.18008059924
house-42646,Rural,1973,129056.61954181491
house-23853,Rural,1981,336936.2010542189
house-13465,Suburb,1986,327281.1269801903
house-27125,Urban,1974,308324.92404884635
house-33552,Rural,1957,228866.2493665328
house-24120,Rural,1976,120385.65444736156
house-26406,Rural,1966,135290.16466766415
house-35268,Urban,1953,119316.96136795492
house-35459,Rural,1982,184152.14180391555
house-44280,Urban,1957,277564.1659091283
house-27178,Urban,1960,176599.88098297594
house-37359,Suburb,1960,226331.03308559308
house-22385,Suburb,1979,308434.41693971056
house-7011,Urban,2019,323281.31954020367
house-40698,Urban,1969,275688.58830696973
house-35768,Suburb,2009,234973.3591728277
house-18507,Urban,1976,258400.2744866673
house-42332,Urban,1983,150751.89519911062
house-43348,Urban,2020,276666.6954978712
house-3012,Urban,2004,171830.38847851264
house-47021,Urban,1998,235946.6077306073
house-10836,Rural,1958,197832.80605462412
house-4036,Urban,1962,244791.656833728
house-45685,Rural,1993,230527.8894347525
house-44550,Urban,2021,151143.4582544473
house-7241,Suburb,1953,219802.3301261205
house-12451,Suburb,1972,275213.8436870486
house-26854,Rural,1962,172080.1769995824
house-47178,Rural,1972,192860.5193519492
house-29659,Suburb,1961,204077.1810006624
house-24677,Suburb,2010,179430.36931460764
house-43308,Urban,1961,382619.4692439104
house-24167,Rural,1995,270224.09964097873
house-3703,Rural,2013,261293.37817770743
house-18278,Suburb,1964,97736.48884225474
house-37095,Rural,2004,260904.21584967372
house-34008,Rural,1994,309239.44758465927
house-43323,Rural,1954,228272.6371821191
house-1040,Rural,1997,280071.50492796715
house-28209,Urban,2006,194501.85480018283
house-27351,Rural,1964,253503.8671293848
house-45891,Rural,2013,251481.9452653764
house-49661,Rural,1981,239355.2190366957
house-35147,Suburb,2007,114611.15838500744
house-47555,Suburb,1989,327423.4584915057
house-39039,Rural,1954,197257.1465438648
house-18416,Suburb,1972,273227.7877313919
house-39869,Urban,1990,270143.72127140017
house-35529,Suburb,2000,228806.84275762268
house-5518,Suburb,1970,248694.14910621036
house-17834,Suburb,2011,223416.3538847202
house-28308,Suburb,2011,341576.9112740968
house-13581,Urban,2013,233027.692617465
house-26986,Urban,1953,277615.3899881141
house-39829,Urban,1952,209605.02936633452
house-4504,Urban,1965,257936.0588924911
house-40892,Rural,1994,205487.70862267856
house-21947,Rural,1994,266528.9338240797
house-28008,Suburb,1971,277397.9830914018
house-18796,Urban,2009,233980.19197332367
house-33457,Rural,1998,126275.28347960496
house-46568,Suburb,1951,271052.1702754946
house-30570,Urban,1965,274799.562074692
house-20246,Urban,1993,306432.0726815877
house-39315,Suburb,1985,253714.76031486623
house-6343,Rural,1967,324465.59641835326
house-15541,Rural,1999,256567.41949219783
house-26229,Rural,1979,191236.96905003395
house-35524,Suburb,1999,321345.0667304707
house-3788,Rural,2020,167679.89675973027
house-26089,Rural,1966,112831.19906105686
house-33609,Urban,1966,229470.97991511435
house-12304,Urban,2004,144451.458141209
house-6602,Rural,1961,287660.0823389666
house-40442,Urban,1988,243507.7273139224
house-17181,Rural,1999,289715.1939261939
house-41286,Urban,1952,66949.4602836677
house-21008,Suburb,1969,281056.21678931534
house-4933,Suburb,2008,324337.8014798314
house-26487,Rural,2012,32546.25987862966
house-38475,Suburb,2014,213588.60492033392
house-38429,Rural,1960,219571.9613890392
house-48513,Suburb,1969,318116.29928155686
house-46649,Rural,2002,330441.4287641395
house-36777,Urban,1994,274056.5652398529
house-22457,Rural,2003,206108.03717526604
house-22480,Rural,1962,128344.47660226522
house-21455,Rural,1975,202325.8418079856
house-11676,Rural,1965,176194.8557656985
house-21981,Rural,1995,275324.4278305597
house-11531,Suburb,1963,337572.9705918618
house-47210,Rural,1991,176329.38062349262
house-7029,Suburb,1960,317425.1516112567
house-21855,Urban,1964,86500.83235803255
house-40420,Rural,1958,188831.32909133
house-9640,Suburb,1992,238048.27820802288
house-27576,Suburb,2012,239333.54773574095
house-17533,Rural,1986,202169.6137043981
house-27830,Suburb,1987,94624.46264710628
house-40720,Suburb,1992,159608.6933328439
house-43859,Suburb,1961,181964.19534422748
house-39081,Urban,2020,198805.69836088817
house-15706,Suburb,1965,100669.6135464251
house-1734,Suburb,1984,230407.92831643383
house-10152,Urban,2011,229381.58371602
house-12643,Suburb,1993,281675.48495673947
house-42294,Urban,1956,110941.8019673705
house-2409,Rural,1974,183545.5005311636
house-35693,Suburb,2011,302284.1791871372
house-47805,Rural,1999,141991.71655215314
house-32225,Urban,1991,245443.12933105588
house-44139,Urban,1992,307693.6589531776
house-27348,Suburb,2002,230479.8195299344
house-24469,Urban,2017,262802.5262141651
house-1904,Rural,2020,194918.57697543703
house-48976,Suburb,2000,233647.448988703
house-10683,Urban,2001,238678.5835542695
house-19068,Suburb,2004,275974.608245004
house-24013,Urban,1988,267421.98067531566
house-44942,Rural,1950,309527.98342668294
house-14420,Suburb,1993,200941.086607173
house-21066,Urban,1995,243507.86232572416
house-18456,Suburb,1983,119351.20510728109
house-36588,Urban,1994,210500.46372730707
house-17890,Rural,1963,264085.9179300669
house-49493,Suburb,1985,189685.398201358
house-31538,Rural,1986,298845.95138086024
house-41152,Suburb,2011,210056.2148372077
house-19959,Urban,1984,138759.71277814746
house-37721,Urban,1999,308277.81071131973
house-15184,Suburb,1973,192904.15661717136
house-18113,Urban,1995,91606.97553124356
house-14944,Suburb,1984,386403.93166432006
house-31349,Urban,2015,286703.7458904468
house-1372,Suburb,1996,205052.30153370445
house-35219,Suburb,2001,146778.9058700409
house-34175,Rural,2004,275343.0888617075
house-43056,Suburb,2006,231302.67877861272
house-30075,Suburb,1955,255465.11988786276
house-47913,Suburb,1978,182364.3818756552
house-29806,Rural,2013,289144.0277875099
house-11689,Urban,1964,147480.7771552208
house-7227,Suburb,2009,273283.6379291364
house-45888,Urban,1989,206436.2880596552
house-26074,Urban,1988,346913.83555392944
house-1346,Rural,1987,216764.626231274
house-26636,Suburb,1965,140641.05437884858
house-46217,Suburb,2009,233221.22225614623
house-27625,Suburb,1984,123726.51977110404
house-18690,Suburb,1954,176775.64699885872
house-14012,Urban,1994,239673.71195408807
house-24733,Urban,1962,302714.7437137524
house-5283,Rural,1962,238269.20200707336
house-28072,Rural,2010,108685.74456240822
house-25153,Urban,1977,82180.9393583717
house-48249,Rural,2005,417172.8845713701
house-3073,Rural,1992,222597.58991258635
house-23209,Rural,2001,162647.54590373696
house-48148,Suburb,2016,176594.10891553498
house-4563,Suburb,1973,231837.661024977
house-8348,Rural,2008,198623.32125845505
house-34780,Rural,2007,207192.1437592809
house-10341,Rural,1992,295368.8519136048
house-5430,Suburb,1987,302623.7633843959
house-169,Rural,1978,216771.35995628755
house-44058,Rural,1989,250489.6823024241
house-29303,Urban,1973,269685.1558734208
house-17158,Rural,1978,256449.67053991192
house-35784,Rural,1986,236136.23622731105
house-28532,Suburb,2005,175541.1215344959
house-42067,Urban,1957,155160.71202127455
house-17680,Urban,1987,291461.613835646
house-20664,Suburb,1963,211678.5637904164
house-49446,Rural,2018,236231.38467788545
house-237,Rural,1985,291195.67134809634
house-13510,Suburb,1983,202044.78830479577
house-30720,Rural,2006,268829.5843396774
house-37385,Suburb,1994,315345.7582456857
house-33254,Suburb,1980,294901.3436683436
house-41182,Rural,1991,373953.0465435085
house-21222,Urban,2007,311245.5911416284
house-8310,Suburb,1977,228573.94626244408
house-47563,Urban,1965,181836.0655552796
house-25339,Rural,1994,360018.851129933
house-23253,Suburb,1981,300662.4915295156
house-44932,Rural,1974,178015.77765065845
house-49285,Rural,1977,282845.84908221685
house-1573,Suburb,2020,311383.2768920856
house-45377,Urban,2016,97599.30716084948
house-19188,Suburb,1987,279685.6377871775
house-32870,Suburb,1979,99778.0503862086
house-41080,Suburb,1988,218278.49678103888
house-47038,Urban,2008,264146.09691760776
house-12116,Rural,2005,168418.56601841105
house-23599,Suburb,1952,362830.8787105056
house-2236,Urban,2000,285135.97309213143
house-15096,Urban,1958,373796.6919644016
house-48418,Urban,1965,252593.4130946688
house-37054,Rural,1951,316778.2455311657
house-38215,Urban,2018,185322.66842062175
house-44619,Urban,1999,149655.17354855555
house-2395,Rural,2002,274366.54960155865
house-43611,Rural,2004,278933.9178975407
house-48605,Rural,1989,283038.3461560126
house-2875,Rural,2010,278907.4354250051
house-36053,Urban,1952,219594.61087179044
house-5344,Rural,1988,274611.20475171914
house-43262,Rural,2008,197259.2082878189
house-20604,Suburb,1991,292988.9353297278
house-24295,Rural,2001,246716.0172571839
house-8053,Urban,2020,313033.51075894875
house-25581,Urban,2003,257548.60594105892
house-31502,Urban,1969,172764.88222988005
house-8403,Rural,1967,294701.1191895906
house-13618,Rural,1958,256845.383129916
house-14067,Urban,1967,255768.90701075905
house-20533,Suburb,2013,164811.06735485254
house-2039,Urban,2021,230383.38744124476
house-33671,Suburb,1961,141939.66193496625
house-5530,Urban,1986,238185.43834233205
house-7713,Rural,1996,371402.9764471914
house-38451,Suburb,1985,194792.09403069635
house-37662,Suburb,1957,238133.56737991807
house-15409,Rural,2019,331183.8245290408
house-43390,Rural,1978,135973.54779391855
house-14189,Rural,2006,104926.27458401084
house-47676,Urban,1981,247726.5968487243
house-48856,Rural,2003,217371.2569316376
house-41000,Suburb,1959,281180.6103436068
house-27786,Rural,1962,266405.4547147694
house-10612,Suburb,2019,147943.13513233565
house-27958,Suburb,1981,211618.60096724084
house-17264,Rural,1975,254037.3968078364
house-9246,Urban,1971,130971.3717390184
house-144,Rural,1956,220712.46134879728
house-19798,Suburb,1965,220256.63008772797
house-34928,Suburb,2004,251164.13604019897
house-13754,Urban,1995,316173.8805553617
house-19253,Suburb,1993,124710.94473966978
house-23024,Suburb,1985,158692.5756698407
house-20917,Rural,1968,278339.551268078
house-38661,Urban,1974,175759.93635236792
house-11358,Rural,1964,275243.25786346296
house-15102,Rural,1952,280549.1025751192
house-27216,Urban,1957,310949.47544722445
house-15820,Urban,1988,283439.90241629165
house-14840,Urban,1997,196469.3371914267
house-26973,Urban,2003,80288.94336923477
house-6074,Urban,1957,290958.354529654
house-16525,Urban,1952,294288.905390535
house-31278,Suburb,1999,186216.88966439076
house-11259,Urban,1981,270297.582985378
house-49113,Rural,2013,289568.50935223093
house-35326,Rural,1960,318365.7711988993
house-7192,Urban,1970,177316.49773577508
house-39366,Suburb,1976,193627.5757570176
house-32774,Rural,1981,155240.52129498986
house-3536,Suburb,1958,92982.49698489788
house-44709,Rural,1960,258427.6061153356
house-12535,Urban,1976,91974.95570805944
house-13090,Urban,1971,130997.43104922348
house-24811,Rural,1972,224628.15708808115
house-19880,Rural,2018,336246.0917404558
house-32492,Suburb,1992,207805.474131546
house-25833,Rural,1987,193941.392367277
house-44382,Rural,1994,174613.19705248988
house-43569,Suburb,1991,316626.6207727245
house-33770,Rural,1991,276651.41046524263
house-5991,Rural,1976,296696.4611304758
house-19140,Suburb,1967,114736.19473069649
house-43586,Suburb,1956,229756.0455463177
house-1449,Rural,1985,281494.4284269798
house-44479,Urban,2013,224562.42302214357
house-15221,Suburb,1954,173191.36668508354
house-29452,Urban,1955,385563.39508786687
house-28281,Suburb,1969,375214.4434249594
house-10096,Suburb,1950,225361.4885964034
house-38070,Urban,1972,60617.60335521473
house-7078,Urban,1955,191931.890468654
house-19613,Suburb,1983,342761.3547464658
house-12410,Suburb,1951,255925.021338068
house-15258,Rural,2018,68190.08774386728
house-26940,Rural,2014,206185.38305109064
house-42577,Suburb,2000,213286.0469092167
house-32095,Urban,1976,216914.9641258111
house-2719,Urban,1956,319114.62257355807
house-33710,Rural,1983,331370.01140384324
house-44164,Suburb,1956,15112.935593125743
house-47804,Suburb,1970,298124.7389456165
house-23680,Suburb,2004,323073.8482114302
house-45083,Rural,2010,248266.84339599547
house-20514,Urban,1963,264327.29663602944
house-29358,Rural,1955,193997.39419874692
house-21076,Suburb,1993,219344.29849641284
house-5973,Rural,2020,173677.03821643436
house-23611,Rural,2000,218456.61863625768
house-20046,Rural,1985,340932.3835045891
house-29465,Urban,1992,155220.98453092264
house-47742,Suburb,1963,256299.2054593623
house-32700,Rural,1964,217794.29923353475
house-29027,Urban,2010,278551.74640727177
house-5484,Suburb,1984,199631.95597372612
house-19683,Suburb,1953,373195.6800885814
house-38729,Suburb,1989,198511.24503002776
house-19617,Rural,1997,171953.6309230025
house-12758,Rural,1978,219881.6790587024
house-27689,Urban,1983,209298.56299052856
house-47084,Suburb,2012,213647.2040716452
house-4570,Suburb,1995,413360.7351566842
house-30204,Urban,2016,185944.27863951432
house-13356,Suburb,2012,284464.2192212958
house-28438,Urban,2006,342984.1824621667
house-42125,Rural,1975,357233.68916220387
house-9370,Rural,1968,312702.98910349834
house-2336,Suburb,1978,177970.88889449762
house-23333,Suburb,1954,90683.77769493755
house-32968,Suburb,2011,158463.66463616246
house-9034,Rural,1970,274544.9935865069
house-2632,Rural,2017,126421.50126432706
house-18857,Suburb,1965,338065.5057751456
house-39377,Rural,1961,134234.19788477977
house-9298,Suburb,1965,279270.9027623771
house-42016,Urban,2017,141364.17157655646
house-204,Urban,2001,235396.4544878884
house-45441,Urban,1972,254154.36219119665
house-1471,Rural,1984,308269.0967149108
house-7955,Urban,1993,244513.39863309916
house-16964,Suburb,1964,169836.5477409006
house-38785,Suburb,1974,194744.5948484035
house-5876,Suburb,1989,217323.7416985081
house-5443,Rural,2004,58678.52807504938
house-33980,Urban,1977,286273.1534736864
house-39240,Suburb,1994,145727.89000205832
house-22297,Urban,2016,424519.2549404985
house-11912,Rural,1977,309877.25448219455
house-17920,Rural,1995,196726.29608045623
house-15267,Suburb,2003,299456.6408168104
house-18965,Rural,1981,158254.06340542773
house-20189,Urban,1981,307566.41754107125
house-4238,Rural,2016,141160.28199141147
house-14256,Rural,1974,97764.12458263214
house-4740,Rural,1991,237441.30969851324
house-16469,Urban,1950,309307.4337799933
house-15242,Suburb,1965,172653.0253692987
house-10367,Rural,2018,241584.29302206467
house-35743,Rural,1956,176877.1014730601
house-41333,Urban,1994,184114.66537006997
house-10893,Rural,1957,279837.6639651476
house-9683,Urban,2006,210218.35841559025
house-31119,Rural,2014,418372.3963891119
house-26797,Rural,1961,176146.8461968171
house-10572,Rural,2017,248961.3995875937
house-29941,Rural,1983,268449.9081969268
house-7329,Rural,1971,86793.28072910913
house-47011,Suburb,1963,219485.90531434587
house-6421,Suburb,1988,210501.7166278478
house-32383,Urban,1950,156412.7468112274
house-6551,Rural,1977,110341.557067085
house-4635,Urban,2002,130997.08021258596
house-268,Urban,1998,329215.4127322002
house-10646,Suburb,1972,196730.85557769684
house-24513,Urban,2014,251959.54182948504
house-15222,Suburb,1988,130234.43030128902
house-24429,Rural,1959,334325.41791079764
house-21230,Urban,2016,283859.7278544351
house-10734,Suburb,1978,126868.87261330476
house-47196,Urban,1979,239937.4002302955
house-32911,Urban,1993,254608.8313304262
house-28302,Urban,2014,217703.5107967794
house-28429,Suburb,1962,267286.060377989
house-31737,Suburb,1982,327165.11963249656
house-30972,Rural,1957,176930.83299155696
